logFC	logCPM	F	PValue	FDR
jcf7180000416234_12001_12200	-5.28943345811225	2.79695122091104	147.863107949266	1.03827349782629e-10	5.94779126323781e-06
jcf7180000350109_28001_28200	-5.7876727433962	2.69533850242823	140.248291160302	1.66926394121467e-10	6.40171924424616e-06
jcf7180000421847_410001_410300	-3.89457482594227	3.17981721350749	135.395413482315	2.26164111156818e-10	6.40171924424616e-06
jcf7180000393237_34201_34500	-4.62634059918809	1.52809965757946	133.72565198494	2.5221353730525e-10	6.40171924424616e-06
jcf7180000393977_11901_12100	-3.29592063154261	2.47848435928357	133.127584968475	2.62332547037239e-10	6.40171924424616e-06
jcf7180000418075_53301_54600	-3.06696431065577	4.35848543904565	132.355451662365	2.76062763356856e-10	6.40171924424616e-06
jcf7180000417097_499801_500000	-3.46136650095717	2.32594856750444	128.553292210199	3.56273759246488e-10	6.40171924424616e-06
jcf7180000421149_169201_169400	-7.45662506078236	3.12758640353579	126.719222747939	4.08621061572137e-10	6.88471204723074e-06
jcf7180000418451_16501_17200	-3.63310270382879	3.60807935169626	125.195621643047	4.48757054549805e-10	7.14089649241872e-06
jcf7180000348597_17001_17600	-4.99861286591064	2.14026361707281	115.679749528552	8.99646442373062e-10	1.12036100673734e-05
jcf7180000422480_30501_30700	-5.98773291459606	2.36635467038328	111.665565520012	1.21821594458574e-09	1.24617835128522e-05
jcf7180000353639_54301_54700	-3.37300141830608	2.24391937928162	109.995392963839	1.37111774606957e-09	1.29060227561853e-05
jcf7180000393307_3301_3600	-5.68013206728154	0.34197711286223	109.756702191177	1.3968191037917e-09	1.29060227561853e-05
jcf7180000352612_87501_88000	-4.52638639920016	4.4147678849621	108.972900656253	1.50080591508513e-09	1.34334792450027e-05
jcf7180000347506_180101_180400	-3.72176772352667	1.55531192776776	107.327508375182	1.69077276658885e-09	1.46751236541082e-05
jcf7180000360066_37101_37200	-8.83600989742384	3.36809002556958	145.966376948607	1.81771419633373e-09	1.46751236541082e-05
jcf7180000374495_18601_19400	-4.90637854849494	3.6966967073659	106.152352092758	1.87628254711459e-09	1.46751236541082e-05
jcf7180000414148_48801_49200	-3.77607944823364	2.93575314552338	105.546905974015	1.95617153076793e-09	1.47447458695597e-05
jcf7180000366893_11201_11500	-6.02187532141846	4.60113961827481	103.521091869605	2.32144317504044e-09	1.62176586413977e-05
jcf7180000364196_18901_19200	-7.20187738378655	0.931378094263785	101.025663422144	2.85299594087709e-09	1.77646753990783e-05
jcf7180000360131_12101_12400	-4.27918230906661	2.11477687832743	99.2877859616323	3.28065764429944e-09	1.9584016869685e-05
jcf7180000347140_20501_21500	-3.05751271454974	4.67691186839108	98.1441299075322	3.60393138719478e-09	2.06452651088008e-05
jcf7180000367089_25801_25900	-6.52712054021212	1.99336151833783	97.2730091294004	3.92220864002755e-09	2.17067001684255e-05
jcf7180000350103_46701_46900	-8.07715049192048	2.13268813565956	116.258562327209	4.96857492737938e-09	2.34973053279417e-05
jcf7180000349747_49001_49300	-6.65400934631019	1.46897926070516	93.9814531558431	5.23005580037262e-09	2.34973053279417e-05
jcf7180000348412_97401_97500	-8.71261652574206	2.44723888626997	115.233248592457	5.30901214611577e-09	2.34973053279417e-05
jcf7180000353490_7601_7800	-3.64300741202292	3.50295809604663	93.5264921360853	5.43276333340557e-09	2.34973053279417e-05
jcf7180000362685_4201_4400	-7.32349938592757	2.39474226290612	99.2574194652047	5.48887450178537e-09	2.34973053279417e-05
jcf7180000413700_13501_13700	-3.64300741309828	3.50219431777084	93.2730400162036	5.55965508016166e-09	2.34973053279417e-05
jcf7180000363973_10201_10500	-6.82656225387514	1.6018211679338	105.468053992208	5.80576024190491e-09	2.37560926972585e-05
jcf7180000348597_17801_18300	-5.15662073487834	1.40539243951476	91.9966488307745	6.23236122516929e-09	2.47722725210485e-05
jcf7180000421117_128601_129000	-5.67025485741728	1.38068750045775	91.8785649955265	6.31356643764918e-09	2.47722725210485e-05
jcf7180000392690_107801_108500	-4.5065156061942	4.25075163386373	91.2920430623975	6.65822238874564e-09	2.50933508439638e-05
jcf7180000353485_12901_13000	-6.50746498016905	1.97348972583001	90.8045393646046	6.9604710814758e-09	2.55598314160753e-05
jcf7180000421149_7101_7400	-6.82659939101408	1.90592613135097	102.514805627533	7.23522139875199e-09	2.59045344947542e-05
jcf7180000347328_43601_43800	-2.79352991272896	3.36918600782595	89.4298612905962	7.82485385570443e-09	2.66965616060078e-05
jcf7180000362756_12701_12900	-3.81035868448351	1.93106074309744	89.3640738901649	7.89785315458393e-09	2.66965616060078e-05
jcf7180000418199_21801_22200	-2.79248740313077	2.05380647127742	89.2959238055506	7.92246449011672e-09	2.66965616060078e-05
jcf7180000347142_43301_43700	-4.06342897187419	3.92948356257647	89.0619880279892	8.1707777775768e-09	2.72131554243952e-05
jcf7180000351294_12301_12500	-2.37675656751841	2.74626101527356	84.9165354568174	1.1986234025723e-08	3.53936191060387e-05
jcf7180000352612_82801_83000	-4.1852649976064	1.49646944545827	84.4768707533856	1.25169636608617e-08	3.64113712408261e-05
jcf7180000350172_34701_35500	-4.75643682985037	1.76048323239762	84.4231736269713	1.26836238730459e-08	3.64113712408261e-05
jcf7180000417192_3601_3700	-3.00464423209382	0.787999404534422	83.949621032237	1.31646212047527e-08	3.64113712408261e-05
jcf7180000361118_30801_31000	-4.65308509463387	0.48171986261747	83.9133584869287	1.32112273187405e-08	3.64113712408261e-05
